subject,predicate,object,weight
person_eghad,cooccurs_with,place_brechin,4.0
person_eghad,cooccurs_with,place_brightfields,6.0
person_eghad,cooccurs_with,place_cameth,4.0
person_eghad,cooccurs_with,place_cliffborough,2.0
person_eghad,cooccurs_with,place_crafthold,20.0
person_eghad,cooccurs_with,place_dereham,4.0
person_eghad,cooccurs_with,place_dhassa,4.0
person_eghad,cooccurs_with,place_druwen,4.0
person_eghad,cooccurs_with,place_elulind,4.0
person_eghad,cooccurs_with,place_elysia,4.0
person_eghad,cooccurs_with,place_guldrur,4.0
person_eghad,cooccurs_with,place_jotunheim,4.0
person_eghad,cooccurs_with,place_killeth,4.0
person_eghad,cooccurs_with,place_monadh_mor,4.0
person_eghad,cooccurs_with,place_northbend,4.0
person_eghad,cooccurs_with,place_rarmal,4.0
person_eghad,cooccurs_with,place_stonehome,6.0
person_eghad,cooccurs_with,place_thurway,4.0
person_eghad,cooccurs_with,place_tolan,4.0
person_eghad,cooccurs_with,place_torenth,4.0
person_eghad,cooccurs_with,place_trollhills,4.0
person_eghad,cooccurs_with,place_wolfstream,4.0
person_eghad,cooccurs_with,player_bysickle,4.0
person_eghad,cooccurs_with,player_charis,2.0
person_eghad,cooccurs_with,player_crowe,8.0
person_eghad,cooccurs_with,player_kalina,8.0
person_eghad,cooccurs_with,player_venric,2.0
person_eira,cooccurs_with,person_haldane,2.0
person_eira,cooccurs_with,person_henry,4.0
person_eira,cooccurs_with,person_loris,2.0
person_eira,cooccurs_with,person_shworn,4.0
person_eira,cooccurs_with,person_torchholder,2.0
person_eira,cooccurs_with,place_dhassa,2.0
person_eira,cooccurs_with,place_elulind,2.0
person_elaris,cooccurs_with,person_elias,2.0
person_elaris,cooccurs_with,person_faeryne,36.0
person_elaris,cooccurs_with,person_fritz,2.0
person_elaris,cooccurs_with,person_fulbert,2.0
person_elaris,cooccurs_with,person_garrick,2.0
person_elaris,cooccurs_with,person_hadar,6.0
person_elaris,cooccurs_with,person_hammer,4.0
person_elaris,cooccurs_with,person_henry,4.0
person_elaris,cooccurs_with,person_holly,46.0
person_elaris,cooccurs_with,person_idolus,2.0
person_elaris,cooccurs_with,person_jane,4.0
person_elaris,cooccurs_with,person_jemmy,2.0
person_elaris,cooccurs_with,person_kaitlyn,2.0
person_elaris,cooccurs_with,person_katy,46.0
person_elaris,cooccurs_with,person_kluta,6.0
person_elaris,cooccurs_with,person_liacyne,6.0
person_elaris,cooccurs_with,person_liavarah,24.0
person_elaris,cooccurs_with,person_light,6.0
person_elaris,cooccurs_with,person_luminia,22.0
person_elaris,cooccurs_with,person_mercy,2.0
person_elaris,cooccurs_with,person_mowser,16.0
person_elaris,cooccurs_with,person_poppy,14.0
person_elaris,cooccurs_with,person_sala,8.0
person_elaris,cooccurs_with,person_saphira,26.0
person_elaris,cooccurs_with,person_soren,4.0
person_elaris,cooccurs_with,person_spike,4.0
person_elaris,cooccurs_with,person_tanzo,8.0
person_elaris,cooccurs_with,person_terry,22.0
person_elaris,cooccurs_with,person_unala,26.0
person_elaris,cooccurs_with,person_urgulk,2.0
person_elaris,cooccurs_with,person_victor,8.0
person_elaris,cooccurs_with,person_zedna,6.0
person_elaris,cooccurs_with,place_brightfields,4.0
person_elaris,cooccurs_with,place_crafthold,12.0
person_elaris,cooccurs_with,place_guldrur,2.0
person_elaris,cooccurs_with,player_crowe,28.0
person_elaris,cooccurs_with,player_kalina,32.0
person_elaris,cooccurs_with,player_thon,2.0
person_elaris,cooccurs_with,player_venric,10.0
person_elias,cooccurs_with,person_faeryne,12.0
person_elias,cooccurs_with,person_fulbert,2.0
person_elias,cooccurs_with,person_garrick,2.0
person_elias,cooccurs_with,person_henry,8.0
person_elias,cooccurs_with,person_holly,2.0
person_elias,cooccurs_with,person_idolus,2.0
person_elias,cooccurs_with,person_jane,2.0
person_elias,cooccurs_with,person_jemmy,2.0
person_elias,cooccurs_with,person_katy,2.0
person_elias,cooccurs_with,person_kavar,4.0
person_elias,cooccurs_with,person_liacyne,4.0
person_elias,cooccurs_with,person_liavarah,4.0
person_elias,cooccurs_with,person_luminia,8.0
person_elias,cooccurs_with,person_macfeegle,2.0
person_elias,cooccurs_with,person_mercy,4.0
person_elias,cooccurs_with,person_moon,2.0
person_elias,cooccurs_with,person_mowser,2.0
person_elias,cooccurs_with,person_newberry,2.0
person_elias,cooccurs_with,person_sala,2.0
person_elias,cooccurs_with,person_saphira,4.0
person_elias,cooccurs_with,person_shworn,4.0
person_elias,cooccurs_with,person_tanzo,6.0
person_elias,cooccurs_with,person_terry,4.0
person_elias,cooccurs_with,person_tiber,2.0
person_elias,cooccurs_with,person_touya,4.0
person_elias,cooccurs_with,person_unala,4.0
person_elias,cooccurs_with,person_urgulk,2.0
person_elias,cooccurs_with,person_victor,4.0
person_elias,cooccurs_with,place_blackburn,2.0
person_elias,cooccurs_with,place_brightfields,2.0
person_elias,cooccurs_with,place_crafthold,8.0
person_elias,cooccurs_with,place_dhassa,4.0
person_elias,cooccurs_with,place_druwen,2.0
person_elias,cooccurs_with,place_elysia,2.0
person_elias,cooccurs_with,place_guldrur,2.0
person_elias,cooccurs_with,place_jotunheim,2.0
person_elias,cooccurs_with,place_rarmal,2.0
person_elias,cooccurs_with,place_stonehome,2.0
person_elias,cooccurs_with,place_torenth,2.0
person_elias,cooccurs_with,player_bysickle,2.0
person_elias,cooccurs_with,player_crowe,4.0
person_elias,cooccurs_with,player_kalina,4.0
person_elias,cooccurs_with,player_venric,2.0
person_emily,cooccurs_with,person_evaine,4.0
person_emily,cooccurs_with,person_faeryne,8.0
person_emily,cooccurs_with,person_gina,2.0
person_emily,cooccurs_with,person_henry,6.0
person_emily,cooccurs_with,person_joram,2.0
person_emily,cooccurs_with,person_kavar,2.0
person_emily,cooccurs_with,person_luminia,4.0
person_emily,cooccurs_with,person_makhala,6.0
person_emily,cooccurs_with,person_piers,26.0
person_emily,cooccurs_with,person_rhys,6.0
person_emily,cooccurs_with,person_ricardo,2.0
person_emily,cooccurs_with,person_ronric,2.0
person_emily,cooccurs_with,person_shworn,8.0
person_emily,cooccurs_with,person_terry,6.0
person_emily,cooccurs_with,person_urgulk,4.0
person_emily,cooccurs_with,person_victor,24.0
person_emily,cooccurs_with,person_vyssa,2.0
person_emily,cooccurs_with,place_elysia,2.0
person_emily,cooccurs_with,player_bysickle,2.0
person_emily,cooccurs_with,player_charis,2.0
person_evaine,cooccurs_with,person_faeryne,20.0
person_evaine,cooccurs_with,person_gina,6.0
person_evaine,cooccurs_with,person_henry,20.0
person_evaine,cooccurs_with,person_joram,30.0
person_evaine,cooccurs_with,person_kavar,2.0
person_evaine,cooccurs_with,person_light,6.0
person_evaine,cooccurs_with,person_luminia,12.0
person_evaine,cooccurs_with,person_makhala,16.0
person_evaine,cooccurs_with,person_piers,18.0
person_evaine,cooccurs_with,person_rhys,42.0
person_evaine,cooccurs_with,person_ricardo,22.0
person_evaine,cooccurs_with,person_ronric,6.0
person_evaine,cooccurs_with,person_shworn,2.0
person_evaine,cooccurs_with,person_terry,18.0
person_evaine,cooccurs_with,person_todd,2.0
person_evaine,cooccurs_with,person_urgulk,12.0
person_evaine,cooccurs_with,person_victor,54.0
person_evaine,cooccurs_with,person_vyssa,8.0
person_evaine,cooccurs_with,place_dhassa,2.0
person_evaine,cooccurs_with,place_elulind,2.0
person_evaine,cooccurs_with,place_elysia,6.0
person_evaine,cooccurs_with,place_killeth,2.0
person_evaine,cooccurs_with,place_tolan,2.0
person_evaine,cooccurs_with,player_bysickle,2.0
person_evaine,cooccurs_with,player_charis,2.0
person_evaine,cooccurs_with,player_crowe,6.0
person_evaine,cooccurs_with,player_kalina,4.0
person_faeryne,cooccurs_with,person_fenrir,6.0
person_faeryne,cooccurs_with,person_fritz,10.0
person_faeryne,cooccurs_with,person_fulbert,34.0
person_faeryne,cooccurs_with,person_garrick,24.0
person_faeryne,cooccurs_with,person_gina,6.0
person_faeryne,cooccurs_with,person_grace,10.0
person_faeryne,cooccurs_with,person_hadar,28.0
person_faeryne,cooccurs_with,person_hammer,12.0
person_faeryne,cooccurs_with,person_henry,284.0
person_faeryne,cooccurs_with,person_holly,48.0
person_faeryne,cooccurs_with,person_idolus,14.0
person_faeryne,cooccurs_with,person_jane,78.0
person_faeryne,cooccurs_with,person_jemmy,42.0
person_faeryne,cooccurs_with,person_joram,22.0
person_faeryne,cooccurs_with,person_kaedra,6.0
person_faeryne,cooccurs_with,person_kaitlyn,8.0
person_faeryne,cooccurs_with,person_katy,46.0
person_faeryne,cooccurs_with,person_kavar,18.0
person_faeryne,cooccurs_with,person_kir,8.0
person_faeryne,cooccurs_with,person_kluta,10.0
person_faeryne,cooccurs_with,person_liacyne,48.0
person_faeryne,cooccurs_with,person_liavarah,88.0
person_faeryne,cooccurs_with,person_light,60.0
person_faeryne,cooccurs_with,person_loris,4.0
person_faeryne,cooccurs_with,person_luminia,224.0
person_faeryne,cooccurs_with,person_macfeegle,10.0
person_faeryne,cooccurs_with,person_makhala,10.0
person_faeryne,cooccurs_with,person_melba,6.0
person_faeryne,cooccurs_with,person_mercy,68.0
person_faeryne,cooccurs_with,person_moon,10.0
person_faeryne,cooccurs_with,person_mowser,20.0
person_faeryne,cooccurs_with,person_nala,2.0
person_faeryne,cooccurs_with,person_newberry,20.0
person_faeryne,cooccurs_with,person_norris,2.0
person_faeryne,cooccurs_with,person_piers,36.0
person_faeryne,cooccurs_with,person_poppy,38.0
person_faeryne,cooccurs_with,person_rhona,4.0
person_faeryne,cooccurs_with,person_rhys,28.0
person_faeryne,cooccurs_with,person_ricardo,20.0
person_faeryne,cooccurs_with,person_ronric,10.0
person_faeryne,cooccurs_with,person_sala,46.0
person_faeryne,cooccurs_with,person_saphira,54.0
person_faeryne,cooccurs_with,person_shargaas,16.0
person_faeryne,cooccurs_with,person_shworn,44.0
person_faeryne,cooccurs_with,person_soren,22.0
person_faeryne,cooccurs_with,person_spike,22.0
person_faeryne,cooccurs_with,person_tanzo,90.0
person_faeryne,cooccurs_with,person_tawyn,2.0
person_faeryne,cooccurs_with,person_terry,112.0
person_faeryne,cooccurs_with,person_tiber,8.0
person_faeryne,cooccurs_with,person_todd,4.0
person_faeryne,cooccurs_with,person_touya,8.0
person_faeryne,cooccurs_with,person_unala,118.0
person_faeryne,cooccurs_with,person_urgulk,60.0
person_faeryne,cooccurs_with,person_victor,198.0
person_faeryne,cooccurs_with,person_vyssa,10.0
person_faeryne,cooccurs_with,person_warhammer,8.0
person_faeryne,cooccurs_with,person_zedna,10.0
person_faeryne,cooccurs_with,place_blackburn,36.0
person_faeryne,cooccurs_with,place_blackwood,2.0
person_faeryne,cooccurs_with,place_brechin,2.0
person_faeryne,cooccurs_with,place_brightfields,52.0
person_faeryne,cooccurs_with,place_cliffborough,6.0
person_faeryne,cooccurs_with,place_crafthold,160.0
person_faeryne,cooccurs_with,place_dereham,4.0
person_faeryne,cooccurs_with,place_dhassa,42.0
person_faeryne,cooccurs_with,place_druwen,10.0
person_faeryne,cooccurs_with,place_elulind,4.0
person_faeryne,cooccurs_with,place_elysia,18.0
person_faeryne,cooccurs_with,place_guldrur,20.0
person_faeryne,cooccurs_with,place_jotunheim,2.0
person_faeryne,cooccurs_with,place_killeth,12.0
person_faeryne,cooccurs_with,place_northbend,6.0
person_faeryne,cooccurs_with,place_rarmal,18.0
person_faeryne,cooccurs_with,place_stonehome,16.0
person_faeryne,cooccurs_with,place_thurway,14.0
person_faeryne,cooccurs_with,place_torenth,6.0
person_faeryne,cooccurs_with,place_trollhills,16.0
person_faeryne,cooccurs_with,place_wolfstream,12.0
person_faeryne,cooccurs_with,player_bysickle,58.0
person_faeryne,cooccurs_with,player_charis,8.0
person_faeryne,cooccurs_with,player_crowe,92.0
person_faeryne,cooccurs_with,player_kalina,110.0
person_faeryne,cooccurs_with,player_phil,2.0
person_faeryne,cooccurs_with,player_spartan,6.0
person_faeryne,cooccurs_with,player_thon,2.0
person_faeryne,cooccurs_with,player_venric,46.0
person_faeryne,cooccurs_with,ref_kwalish,4.0
person_fenrir,cooccurs_with,person_henry,10.0
person_fenrir,cooccurs_with,person_kavar,6.0
person_fenrir,cooccurs_with,person_loris,2.0
person_fenrir,cooccurs_with,person_luminia,4.0
person_fenrir,cooccurs_with,person_shworn,10.0
person_fenrir,cooccurs_with,person_terry,6.0
person_fenrir,cooccurs_with,person_victor,6.0
person_fenrir,cooccurs_with,place_crafthold,2.0
person_fenrir,cooccurs_with,place_dhassa,4.0
person_fenrir,cooccurs_with,place_elysia,2.0
person_fenrir,cooccurs_with,place_killeth,2.0
person_fenrir,cooccurs_with,place_torenth,2.0
person_fenrir,cooccurs_with,player_bysickle,2.0
person_fenrir,cooccurs_with,player_charis,2.0
person_fenrir,cooccurs_with,player_venric,2.0
person_fritz,cooccurs_with,person_fulbert,4.0
person_fritz,cooccurs_with,person_garrick,2.0
person_fritz,cooccurs_with,person_hammer,2.0
person_fritz,cooccurs_with,person_henry,10.0
person_fritz,cooccurs_with,person_holly,2.0
person_fritz,cooccurs_with,person_idolus,4.0
person_fritz,cooccurs_with,person_jane,10.0
person_fritz,cooccurs_with,person_jemmy,6.0
person_fritz,cooccurs_with,person_kaitlyn,2.0
person_fritz,cooccurs_with,person_katy,2.0
person_fritz,cooccurs_with,person_liacyne,6.0
person_fritz,cooccurs_with,person_liavarah,6.0
person_fritz,cooccurs_with,person_light,2.0
person_fritz,cooccurs_with,person_luminia,6.0
person_fritz,cooccurs_with,person_mercy,8.0
person_fritz,cooccurs_with,person_mowser,2.0
person_fritz,cooccurs_with,person_poppy,2.0
person_fritz,cooccurs_with,person_sala,4.0
person_fritz,cooccurs_with,person_saphira,4.0
person_fritz,cooccurs_with,person_soren,2.0
person_fritz,cooccurs_with,person_spike,2.0
person_fritz,cooccurs_with,person_tanzo,10.0
person_fritz,cooccurs_with,person_unala,6.0
person_fritz,cooccurs_with,person_urgulk,4.0
person_fritz,cooccurs_with,person_victor,2.0
person_fritz,cooccurs_with,person_warhammer,2.0
person_fritz,cooccurs_with,place_blackburn,4.0
person_fritz,cooccurs_with,place_brightfields,4.0
person_fritz,cooccurs_with,place_cliffborough,2.0
person_fritz,cooccurs_with,place_crafthold,10.0
person_fritz,cooccurs_with,place_stonehome,2.0
person_fritz,cooccurs_with,place_wolfstream,2.0
person_fritz,cooccurs_with,player_bysickle,2.0
person_fritz,cooccurs_with,player_crowe,2.0
person_fritz,cooccurs_with,player_kalina,2.0
person_fulbert,cooccurs_with,person_garrick,6.0
person_fulbert,cooccurs_with,person_grace,2.0
person_fulbert,cooccurs_with,person_hadar,4.0
person_fulbert,cooccurs_with,person_hammer,2.0
person_fulbert,cooccurs_with,person_henry,30.0
person_fulbert,cooccurs_with,person_holly,2.0
person_fulbert,cooccurs_with,person_idolus,16.0
person_fulbert,cooccurs_with,person_jane,18.0
person_fulbert,cooccurs_with,person_jemmy,2.0
person_fulbert,cooccurs_with,person_kaitlyn,6.0
person_fulbert,cooccurs_with,person_katy,4.0
person_fulbert,cooccurs_with,person_kavar,6.0
person_fulbert,cooccurs_with,person_kir,2.0
person_fulbert,cooccurs_with,person_liacyne,22.0
person_fulbert,cooccurs_with,person_liavarah,24.0
person_fulbert,cooccurs_with,person_light,4.0
person_fulbert,cooccurs_with,person_luminia,16.0
person_fulbert,cooccurs_with,person_macfeegle,2.0
person_fulbert,cooccurs_with,person_mercy,28.0
person_fulbert,cooccurs_with,person_moon,4.0
person_fulbert,cooccurs_with,person_mowser,2.0
person_fulbert,cooccurs_with,person_nala,2.0
person_fulbert,cooccurs_with,person_newberry,6.0
person_fulbert,cooccurs_with,person_norris,2.0
person_fulbert,cooccurs_with,person_poppy,12.0
person_fulbert,cooccurs_with,person_rhona,2.0
person_fulbert,cooccurs_with,person_sala,20.0
person_fulbert,cooccurs_with,person_saphira,10.0
person_fulbert,cooccurs_with,person_shworn,2.0
person_fulbert,cooccurs_with,person_soren,10.0
person_fulbert,cooccurs_with,person_spike,2.0
person_fulbert,cooccurs_with,person_tanzo,16.0
person_fulbert,cooccurs_with,person_terry,2.0
person_fulbert,cooccurs_with,person_tiber,6.0
person_fulbert,cooccurs_with,person_touya,4.0
person_fulbert,cooccurs_with,person_unala,22.0
person_fulbert,cooccurs_with,person_urgulk,18.0
person_fulbert,cooccurs_with,person_victor,8.0
person_fulbert,cooccurs_with,place_blackburn,10.0
person_fulbert,cooccurs_with,place_brightfields,2.0
person_fulbert,cooccurs_with,place_crafthold,30.0
person_fulbert,cooccurs_with,place_dhassa,6.0
person_fulbert,cooccurs_with,place_elysia,2.0
person_fulbert,cooccurs_with,place_guldrur,4.0
person_fulbert,cooccurs_with,place_jotunheim,2.0
person_fulbert,cooccurs_with,place_northbend,2.0
person_fulbert,cooccurs_with,place_stonehome,2.0
person_fulbert,cooccurs_with,place_thurway,2.0
person_fulbert,cooccurs_with,place_trollhills,2.0
person_fulbert,cooccurs_with,player_bysickle,10.0
person_fulbert,cooccurs_with,player_crowe,8.0
person_fulbert,cooccurs_with,player_kalina,10.0
person_fulbert,cooccurs_with,player_spartan,2.0
person_fulbert,cooccurs_with,player_venric,8.0
person_fulbert,cooccurs_with,ref_kwalish,2.0
person_garrick,cooccurs_with,person_grace,12.0
person_garrick,cooccurs_with,person_hadar,6.0
person_garrick,cooccurs_with,person_hammer,2.0
person_garrick,cooccurs_with,person_henry,18.0
person_garrick,cooccurs_with,person_holly,2.0
person_garrick,cooccurs_with,person_idolus,4.0
person_garrick,cooccurs_with,person_jane,6.0
person_garrick,cooccurs_with,person_jemmy,2.0
person_garrick,cooccurs_with,person_kaitlyn,2.0
person_garrick,cooccurs_with,person_katy,4.0
person_garrick,cooccurs_with,person_kavar,4.0
person_garrick,cooccurs_with,person_kir,2.0
person_garrick,cooccurs_with,person_liacyne,22.0
person_garrick,cooccurs_with,person_liavarah,16.0
person_garrick,cooccurs_with,person_light,4.0
person_garrick,cooccurs_with,person_luminia,8.0
person_garrick,cooccurs_with,person_macfeegle,8.0
person_garrick,cooccurs_with,person_mercy,14.0
person_garrick,cooccurs_with,person_moon,2.0
person_garrick,cooccurs_with,person_mowser,2.0
person_garrick,cooccurs_with,person_nala,6.0
person_garrick,cooccurs_with,person_newberry,6.0
person_garrick,cooccurs_with,person_poppy,14.0
person_garrick,cooccurs_with,person_rhona,2.0
person_garrick,cooccurs_with,person_sala,12.0
person_garrick,cooccurs_with,person_saphira,14.0
person_garrick,cooccurs_with,person_shworn,2.0
